,Date,tmax,tmin,Year,DOY,tmin_corn,tmax_corn,tmin_soy,tmax_soy,tavg_corn,tavg_soy,gdd_corn,gdd_soy
1720,2006-09-16 ,29.460000000000004,15.64,2006,259,15.64,29.460000000000004,15.64,25.0,22.550000000000004,20.32,14.550000000000004,10.32
1721,2006-09-17 ,20.2,7.8999999999999995,2006,260,8.0,20.2,10.0,20.2,14.1,15.1,6.1,5.1
1722,2006-09-18 ,13.580000000000002,6.534999999999999,2006,261,8.0,13.580000000000002,10.0,13.580000000000002,10.790000000000001,11.790000000000001,2.790000000000001,1.790000000000001
1723,2006-09-19 ,13.800000000000002,3.9011111111111103,2006,262,8.0,13.800000000000002,10.0,13.800000000000002,10.900000000000002,11.900000000000002,2.900000000000002,1.9000000000000021
1724,2006-09-20 ,16.820000000000004,1.1049999999999984,2006,263,8.0,16.820000000000004,10.0,16.820000000000004,12.410000000000002,13.410000000000002,4.410000000000002,3.410000000000002
1725,2006-09-21 ,16.51,10.159999999999998,2006,264,10.159999999999998,16.51,10.159999999999998,16.51,13.335,13.335,5.335000000000001,3.335000000000001
1726,2006-09-22 ,21.68,11.34,2006,265,11.34,21.68,11.34,21.68,16.509999999999998,16.509999999999998,8.509999999999998,6.509999999999998
1727,2006-09-23 ,16.400000000000002,8.88,2006,266,8.88,16.400000000000002,10.0,16.400000000000002,12.64,13.200000000000001,4.640000000000001,3.200000000000001
1728,2006-09-24 ,19.8,8.680000000000001,2006,267,8.680000000000001,19.8,10.0,19.8,14.240000000000002,14.9,6.240000000000002,4.9
1729,2006-09-25 ,23.620000000000005,6.987222222222221,2006,268,8.0,23.620000000000005,10.0,23.620000000000005,15.810000000000002,16.810000000000002,7.810000000000002,6.810000000000002
1730,2006-09-26 ,25.39,8.05,2006,269,8.05,25.39,10.0,25.0,16.72,17.5,8.719999999999999,7.5
1731,2006-09-27 ,17.220000000000002,9.280000000000001,2006,270,9.280000000000001,17.220000000000002,10.0,17.220000000000002,13.250000000000002,13.610000000000001,5.250000000000002,3.610000000000001
1732,2006-09-28 ,14.410000000000002,4.01388888888889,2006,271,8.0,14.410000000000002,10.0,14.410000000000002,11.205000000000002,12.205000000000002,3.205000000000002,2.205000000000002
1733,2006-09-29 ,21.85,6.073888888888889,2006,272,8.0,21.85,10.0,21.85,14.925,15.925,6.925000000000001,5.925000000000001
1734,2006-09-30 ,24.33,8.280000000000003,2006,273,8.280000000000003,24.33,10.0,24.33,16.305,17.165,8.305,7.164999999999999
1735,2006-10-01 ,30.280000000000005,8.56,2006,274,8.56,30.0,10.0,25.0,19.28,17.5,11.280000000000001,7.5
1736,2006-10-02 ,29.270000000000007,17.839999999999996,2006,275,17.839999999999996,29.270000000000007,17.839999999999996,25.0,23.555,21.419999999999998,15.555,11.419999999999998
1737,2006-10-03 ,31.300000000000004,16.590000000000003,2006,276,16.590000000000003,30.0,16.590000000000003,25.0,23.295,20.795,15.295000000000002,10.795000000000002
1738,2006-10-04 ,23.669999999999998,12.510000000000002,2006,277,12.510000000000002,23.669999999999998,12.510000000000002,23.669999999999998,18.09,18.09,10.09,8.09
1739,2006-10-05 ,19.29,9.100000000000001,2006,278,9.100000000000001,19.29,10.0,19.29,14.195,14.645,6.195,4.645
1740,2006-10-06 ,20.119999999999997,5.5488888888888885,2006,279,8.0,20.119999999999997,10.0,20.119999999999997,14.059999999999999,15.059999999999999,6.059999999999999,5.059999999999999
1741,2006-10-07 ,24.430000000000003,8.94,2006,280,8.94,24.430000000000003,10.0,24.430000000000003,16.685000000000002,17.215000000000003,8.685000000000002,7.215000000000003
1742,2006-10-08 ,22.73,10.530000000000001,2006,281,10.530000000000001,22.73,10.530000000000001,22.73,16.630000000000003,16.630000000000003,8.630000000000003,6.630000000000003
1743,2006-10-09 ,15.49,7.930000000000001,2006,282,8.0,15.49,10.0,15.49,11.745000000000001,12.745000000000001,3.745000000000001,2.745000000000001
1744,2006-10-10 ,10.059999999999999,7.110000000000001,2006,283,8.0,10.059999999999999,10.0,10.059999999999999,9.03,10.03,1.0299999999999994,0.02999999999999936
1745,2006-10-11 ,8.13,-0.6561111111111116,2006,284,8.0,8.13,10.0,10.0,8.065000000000001,10.0,0.06500000000000128,0.0
1746,2006-10-12 ,6.247222222222221,-3.597222222222223,2006,285,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1747,2006-10-13 ,11.040000000000001,-2.273888888888889,2006,286,8.0,11.040000000000001,10.0,11.040000000000001,9.52,10.52,1.5199999999999996,0.5199999999999996
1748,2006-10-14 ,11.080000000000002,-2.6349999999999993,2006,287,8.0,11.080000000000002,10.0,11.080000000000002,9.540000000000001,10.540000000000001,1.540000000000001,0.5400000000000009
1749,2006-10-15 ,14.520000000000001,3.3761111111111104,2006,288,8.0,14.520000000000001,10.0,14.520000000000001,11.260000000000002,12.260000000000002,3.2600000000000016,2.2600000000000016
1750,2006-10-16 ,12.969999999999999,10.28,2006,289,10.28,12.969999999999999,10.28,12.969999999999999,11.625,11.625,3.625,1.625
1751,2006-10-17 ,16.12,7.469999999999999,2006,290,8.0,16.12,10.0,16.12,12.06,13.06,4.0600000000000005,3.0600000000000005
1752,2006-10-18 ,7.530000000000001,2.4000000000000004,2006,291,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1753,2006-10-19 ,7.7600000000000025,-0.5227777777777772,2006,292,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1754,2006-10-20 ,11.35,1.0188888888888907,2006,293,8.0,11.35,10.0,11.35,9.675,10.675,1.6750000000000007,0.6750000000000007
1755,2006-10-21 ,5.813888888888891,0.045000000000001705,2006,294,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1756,2006-10-22 ,4.917222222222222,-2.492222222222223,2006,295,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1757,2006-10-23 ,4.868888888888891,-5.807777777777779,2006,296,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1758,2006-10-24 ,8.96,-5.682222222222223,2006,297,8.0,8.96,10.0,10.0,8.48,10.0,0.4800000000000004,0.0
1759,2006-10-25 ,11.510000000000003,-1.1272222222222221,2006,298,8.0,11.510000000000003,10.0,11.510000000000003,9.755000000000003,10.755000000000003,1.7550000000000026,0.7550000000000026
1760,2006-10-26 ,6.920000000000002,4.498888888888889,2006,299,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1761,2006-10-27 ,12.87,4.459999999999999,2006,300,8.0,12.87,10.0,12.87,10.434999999999999,11.434999999999999,2.4349999999999987,1.4349999999999987
1762,2006-10-28 ,12.149999999999999,0.17777777777777795,2006,301,8.0,12.149999999999999,10.0,12.149999999999999,10.075,11.075,2.0749999999999993,1.0749999999999993
1763,2006-10-29 ,18.07,-1.0522222222222213,2006,302,8.0,18.07,10.0,18.07,13.035,14.035,5.035,4.035
1764,2006-10-30 ,20.77,-0.28722222222222193,2006,303,8.0,20.77,10.0,20.77,14.385,15.385,6.385,5.385
1765,2006-10-31 ,3.726111111111112,-6.470000000000001,2006,304,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1766,2006-11-01 ,5.576111111111111,-8.02,2006,305,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1767,2006-11-02 ,2.5972222222222205,-8.93,2006,306,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1768,2006-11-03 ,10.670000000000002,-8.1,2006,307,8.0,10.670000000000002,10.0,10.670000000000002,9.335,10.335,1.3350000000000009,0.33500000000000085
1769,2006-11-04 ,14.87,1.9461111111111113,2006,308,8.0,14.87,10.0,14.87,11.434999999999999,12.434999999999999,3.4349999999999987,2.4349999999999987
1770,2006-11-05 ,16.37,-1.895000000000001,2006,309,8.0,16.37,10.0,16.37,12.185,13.185,4.1850000000000005,3.1850000000000005
1771,2006-11-06 ,10.760000000000002,2.23888888888889,2006,310,8.0,10.760000000000002,10.0,10.760000000000002,9.38,10.38,1.3800000000000008,0.3800000000000008
1772,2006-11-07 ,18.580000000000002,4.488888888888888,2006,311,8.0,18.580000000000002,10.0,18.580000000000002,13.290000000000001,14.290000000000001,5.290000000000001,4.290000000000001
1773,2006-11-08 ,26.490000000000002,7.6400000000000015,2006,312,8.0,26.490000000000002,10.0,25.0,17.245,17.5,9.245000000000001,7.5
1774,2006-11-09 ,14.06,3.70888888888889,2006,313,8.0,14.06,10.0,14.06,11.030000000000001,12.030000000000001,3.030000000000001,2.030000000000001
1775,2006-11-10 ,4.062222222222221,-3.282777777777777,2006,314,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1776,2006-11-11 ,1.1561111111111129,-8.75,2006,315,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1777,2006-11-12 ,8.42,-3.426111111111112,2006,316,8.0,8.42,10.0,10.0,8.21,10.0,0.21000000000000085,0.0
1778,2006-11-13 ,9.940000000000001,0.6311111111111127,2006,317,8.0,9.940000000000001,10.0,10.0,8.97,10.0,0.9700000000000006,0.0
1779,2006-11-14 ,6.8872222222222215,1.2938888888888893,2006,318,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1780,2006-11-15 ,3.8800000000000012,0.09111111111111193,2006,319,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1781,2006-11-16 ,3.167777777777777,-2.7777777777777777,2006,320,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1782,2006-11-17 ,6.111111111111112,-2.7777777777777777,2006,321,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1783,2006-11-18 ,4.441111111111111,-3.672777777777778,2006,322,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1784,2006-11-19 ,4.705000000000001,-5.982777777777777,2006,323,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1785,2006-11-20 ,10.08,-7.109999999999999,2006,324,8.0,10.08,10.0,10.08,9.04,10.04,1.0399999999999991,0.03999999999999915
1786,2006-11-21 ,12.930000000000001,-0.1822222222222219,2006,325,8.0,12.930000000000001,10.0,12.930000000000001,10.465,11.465,2.465,1.4649999999999999
1787,2006-11-22 ,16.03,-0.7211111111111101,2006,326,8.0,16.03,10.0,16.03,12.015,13.015,4.015000000000001,3.0150000000000006
1788,2006-11-23 ,16.587777777777777,-0.8544444444444447,2006,327,8.0,16.587777777777777,10.0,16.587777777777777,12.293888888888889,13.293888888888889,4.293888888888889,3.2938888888888886
1789,2006-11-24 ,13.70111111111111,1.2966666666666684,2006,328,8.0,13.70111111111111,10.0,13.70111111111111,10.850555555555555,11.850555555555555,2.8505555555555553,1.8505555555555553
1790,2006-11-25 ,11.988888888888889,0.3949999999999992,2006,329,8.0,11.988888888888889,10.0,11.988888888888889,9.994444444444444,10.994444444444444,1.9944444444444436,0.9944444444444436
1791,2006-11-26 ,12.569999999999999,3.48888888888889,2006,330,8.0,12.569999999999999,10.0,12.569999999999999,10.285,11.285,2.285,1.2850000000000001
1792,2006-11-27 ,11.009444444444444,3.747222222222221,2006,331,8.0,11.009444444444444,10.0,11.009444444444444,9.504722222222222,10.504722222222222,1.504722222222222,0.5047222222222221
1793,2006-11-28 ,16.11111111111111,1.1183333333333323,2006,332,8.0,16.11111111111111,10.0,16.11111111111111,12.055555555555555,13.055555555555555,4.055555555555555,3.0555555555555554
1794,2006-11-29 ,1.1227777777777783,-9.167222222222222,2006,333,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1795,2006-11-30 ,-7.300555555555555,-13.041666666666668,2006,334,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1796,2006-12-01 ,-1.4477777777777787,-13.704444444444444,2006,335,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1797,2006-12-02 ,-4.547222222222222,-12.46388888888889,2006,336,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1798,2006-12-03 ,-8.011666666666667,-14.58388888888889,2006,337,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1799,2006-12-04 ,2.1433333333333318,-12.445555555555556,2006,338,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1800,2006-12-05 ,8.111111111111112,-10.920555555555556,2006,339,8.0,8.111111111111112,10.0,10.0,8.055555555555557,10.0,0.055555555555557135,0.0
1801,2006-12-06 ,3.920555555555557,-13.276666666666667,2006,340,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1802,2006-12-07 ,-8.431111111111111,-17.39777777777778,2006,341,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1803,2006-12-08 ,2.328333333333335,-14.426666666666668,2006,342,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1804,2006-12-09 ,10.698888888888892,-5.036666666666666,2006,343,8.0,10.698888888888892,10.0,10.698888888888892,9.349444444444446,10.349444444444446,1.3494444444444458,0.3494444444444458
1805,2006-12-10 ,10.276111111111112,0.6277777777777792,2006,344,8.0,10.276111111111112,10.0,10.276111111111112,9.138055555555557,10.138055555555557,1.1380555555555567,0.1380555555555567
1806,2006-12-11 ,9.20888888888889,-0.3138888888888896,2006,345,8.0,9.20888888888889,10.0,10.0,8.604444444444445,10.0,0.6044444444444448,0.0
1807,2006-12-12 ,7.596111111111113,-2.9633333333333334,2006,346,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1808,2006-12-13 ,10.487222222222224,-4.261111111111112,2006,347,8.0,10.487222222222224,10.0,10.487222222222224,9.243611111111111,10.243611111111111,1.243611111111111,0.243611111111111
1809,2006-12-14 ,12.600555555555555,2.842222222222222,2006,348,8.0,12.600555555555555,10.0,12.600555555555555,10.300277777777778,11.300277777777778,2.3002777777777776,1.3002777777777776
1810,2006-12-15 ,5.45111111111111,-3.1044444444444452,2006,349,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1811,2006-12-16 ,11.190000000000003,1.9777777777777792,2006,350,8.0,11.190000000000003,10.0,11.190000000000003,9.595000000000002,10.595000000000002,1.5950000000000024,0.5950000000000024
1812,2006-12-17 ,3.893333333333335,-2.1088888888888886,2006,351,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1813,2006-12-18 ,2.971666666666665,-6.447777777777779,2006,352,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1814,2006-12-19 ,6.495000000000002,-8.692222222222224,2006,353,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1815,2006-12-20 ,3.5727777777777763,-2.317777777777778,2006,354,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1816,2006-12-21 ,8.010555555555554,2.66888888888889,2006,355,8.0,8.010555555555554,10.0,10.0,8.005277777777778,10.0,0.005277777777777715,0.0
1817,2006-12-22 ,3.3872222222222232,0.12888888888888853,2006,356,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1818,2006-12-23 ,3.79111111111111,-3.152222222222222,2006,357,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1819,2006-12-24 ,6.05777777777778,-5.080555555555556,2006,358,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1820,2006-12-25 ,1.452777777777779,-5.647222222222222,2006,359,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1821,2006-12-26 ,5.031666666666668,-8.214444444444446,2006,360,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1822,2006-12-27 ,5.736666666666667,-1.5572222222222227,2006,361,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1823,2006-12-28 ,7.686111111111112,0.2472222222222224,2006,362,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1824,2006-12-29 ,10.507222222222222,3.6488888888888877,2006,363,8.0,10.507222222222222,10.0,10.507222222222222,9.25361111111111,10.25361111111111,1.2536111111111108,0.2536111111111108
1825,2006-12-30 ,9.816666666666668,5.390555555555557,2006,364,8.0,9.816666666666668,10.0,10.0,8.908333333333335,10.0,0.908333333333335,0.0
1826,2006-12-31 ,9.555555555555557,-3.508333333333334,2006,365,8.0,9.555555555555557,10.0,10.0,8.777777777777779,10.0,0.7777777777777786,0.0
1827,2007-01-01 ,0.041666666666668246,-6.5166666666666675,2007,1,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1828,2007-01-02 ,1.9255555555555561,-7.557222222222223,2007,2,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1829,2007-01-03 ,7.63611111111111,-2.2816666666666663,2007,3,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1830,2007-01-04 ,9.420000000000002,1.032777777777779,2007,4,8.0,9.420000000000002,10.0,10.0,8.71,10.0,0.7100000000000009,0.0
1831,2007-01-05 ,4.159444444444445,-0.7772222222222228,2007,5,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1832,2007-01-06 ,5.324444444444446,-4.142222222222222,2007,6,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1833,2007-01-07 ,1.9800000000000002,-4.895555555555556,2007,7,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1834,2007-01-08 ,6.3727777777777765,-5.476111111111111,2007,8,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1835,2007-01-09 ,1.4444444444444453,-7.658333333333334,2007,9,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1836,2007-01-10 ,9.058888888888887,-7.972222222222223,2007,10,8.0,9.058888888888887,10.0,10.0,8.529444444444444,10.0,0.5294444444444437,0.0
1837,2007-01-11 ,7.351666666666666,-8.11888888888889,2007,11,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1838,2007-01-12 ,-8.09388888888889,-14.932222222222222,2007,12,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1839,2007-01-13 ,-9.889444444444447,-15.846666666666668,2007,13,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1840,2007-01-14 ,-6.438333333333333,-9.996666666666666,2007,14,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1841,2007-01-15 ,-8.677777777777779,-21.46277777777778,2007,15,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1842,2007-01-16 ,-13.138333333333334,-25.27555555555556,2007,16,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1843,2007-01-17 ,-6.372222222222222,-18.590000000000003,2007,17,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1844,2007-01-18 ,-2.472777777777778,-9.799444444444445,2007,18,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1845,2007-01-19 ,-1.9872222222222233,-13.94,2007,19,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1846,2007-01-20 ,-3.496666666666667,-16.372777777777777,2007,20,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1847,2007-01-21 ,-2.705555555555556,-8.568888888888889,2007,21,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1848,2007-01-22 ,-4.822222222222222,-11.766666666666667,2007,22,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1849,2007-01-23 ,-1.6388888888888886,-13.246111111111112,2007,23,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1850,2007-01-24 ,-0.887222222222223,-7.313888888888889,2007,24,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1851,2007-01-25 ,-3.6888888888888896,-9.424444444444443,2007,25,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1852,2007-01-26 ,4.690555555555554,-5.582777777777777,2007,26,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1853,2007-01-27 ,-3.832222222222222,-16.900555555555556,2007,27,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1854,2007-01-28 ,-11.215555555555557,-20.781111111111112,2007,28,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1855,2007-01-29 ,-2.4355555555555557,-16.225555555555555,2007,29,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1856,2007-01-30 ,-13.192777777777778,-20.500555555555554,2007,30,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1857,2007-01-31 ,-5.967777777777779,-20.935555555555556,2007,31,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1858,2007-02-01 ,-8.230555555555556,-19.637222222222224,2007,32,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1859,2007-02-02 ,-11.511111111111111,-22.146666666666665,2007,33,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1860,2007-02-03 ,-14.268333333333334,-23.57166666666667,2007,34,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1861,2007-02-04 ,-16.220000000000002,-23.843333333333334,2007,35,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1862,2007-02-05 ,-14.537777777777778,-22.524444444444445,2007,36,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1863,2007-02-06 ,-9.466111111111113,-17.27111111111111,2007,37,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1864,2007-02-07 ,-12.38,-18.229444444444447,2007,38,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1865,2007-02-08 ,-10.91777777777778,-17.942777777777778,2007,39,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1866,2007-02-09 ,-10.463333333333333,-17.200555555555557,2007,40,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1867,2007-02-10 ,-9.078333333333335,-21.45277777777778,2007,41,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1868,2007-02-11 ,0.7444444444444464,-9.370555555555557,2007,42,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1869,2007-02-12 ,-1.085555555555556,-6.770555555555556,2007,43,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1870,2007-02-13 ,-6.745555555555556,-17.029444444444444,2007,44,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1871,2007-02-14 ,-13.31777777777778,-22.621111111111116,2007,45,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1872,2007-02-15 ,-14.301666666666668,-23.543333333333333,2007,46,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1873,2007-02-16 ,-3.7650000000000006,-22.182222222222222,2007,47,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1874,2007-02-17 ,-4.093333333333333,-10.78388888888889,2007,48,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1875,2007-02-18 ,0.4327777777777797,-12.177222222222223,2007,49,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1876,2007-02-19 ,5.362777777777778,-1.9916666666666671,2007,50,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1877,2007-02-20 ,6.579444444444447,-2.4805555555555556,2007,51,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1878,2007-02-21 ,9.735555555555557,-1.4377777777777785,2007,52,8.0,9.735555555555557,10.0,10.0,8.867777777777778,10.0,0.8677777777777784,0.0
1879,2007-02-22 ,4.494444444444446,-3.6477777777777773,2007,53,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1880,2007-02-23 ,3.565555555555555,-1.9377777777777776,2007,54,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1881,2007-02-24 ,2.351111111111111,-1.6022222222222224,2007,55,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1882,2007-02-25 ,0.1622222222222231,-4.280555555555555,2007,56,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1883,2007-02-26 ,-1.1777777777777785,-6.685000000000001,2007,57,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1884,2007-02-27 ,0.9377777777777792,-5.682222222222223,2007,58,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1885,2007-02-28 ,0.6005555555555573,-3.4400000000000004,2007,59,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1886,2007-03-01 ,2.196111111111113,-4.411666666666666,2007,60,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1887,2007-03-02 ,-3.8444444444444454,-8.53,2007,61,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1888,2007-03-03 ,-7.310555555555555,-14.096111111111112,2007,62,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1889,2007-03-04 ,1.293333333333335,-16.534444444444446,2007,63,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1890,2007-03-05 ,-0.6516666666666657,-11.312222222222223,2007,64,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1891,2007-03-06 ,1.7549999999999994,-12.300555555555555,2007,65,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1892,2007-03-07 ,-0.4166666666666667,-5.5183333333333335,2007,66,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1893,2007-03-08 ,6.38611111111111,-5.168333333333334,2007,67,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1894,2007-03-09 ,7.025555555555556,-0.7761111111111103,2007,68,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1895,2007-03-10 ,10.172777777777778,-3.7388888888888894,2007,69,8.0,10.172777777777778,10.0,10.172777777777778,9.086388888888889,10.086388888888889,1.086388888888889,0.08638888888888907
1896,2007-03-11 ,11.117777777777778,-1.5155555555555564,2007,70,8.0,11.117777777777778,10.0,11.117777777777778,9.55888888888889,10.55888888888889,1.5588888888888892,0.5588888888888892
1897,2007-03-12 ,14.694444444444446,3.091111111111111,2007,71,8.0,14.694444444444446,10.0,14.694444444444446,11.347222222222223,12.347222222222223,3.347222222222223,2.347222222222223
1898,2007-03-13 ,19.78,6.148333333333333,2007,72,8.0,19.78,10.0,19.78,13.89,14.89,5.890000000000001,4.890000000000001
1899,2007-03-14 ,10.719444444444445,1.0450000000000002,2007,73,8.0,10.719444444444445,10.0,10.719444444444445,9.359722222222222,10.359722222222222,1.3597222222222225,0.3597222222222225
1900,2007-03-15 ,7.981666666666666,-1.968333333333333,2007,74,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1901,2007-03-16 ,3.3516666666666675,-4.480555555555556,2007,75,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1902,2007-03-17 ,5.686666666666666,-2.9499999999999993,2007,76,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
1903,2007-03-18 ,9.526666666666669,-3.2800000000000002,2007,77,8.0,9.526666666666669,10.0,10.0,8.763333333333335,10.0,0.7633333333333354,0.0
1904,2007-03-19 ,11.017222222222225,-0.14499999999999957,2007,78,8.0,11.017222222222225,10.0,11.017222222222225,9.508611111111112,10.508611111111112,1.5086111111111116,0.5086111111111116
1905,2007-03-20 ,12.001666666666669,-2.4605555555555547,2007,79,8.0,12.001666666666669,10.0,12.001666666666669,10.000833333333334,11.000833333333334,2.0008333333333344,1.0008333333333344
1906,2007-03-21 ,20.005000000000003,6.189444444444444,2007,80,8.0,20.005000000000003,10.0,20.005000000000003,14.002500000000001,15.002500000000001,6.002500000000001,5.002500000000001
1907,2007-03-22 ,14.68777777777778,2.139444444444444,2007,81,8.0,14.68777777777778,10.0,14.68777777777778,11.343888888888891,12.343888888888891,3.343888888888891,2.343888888888891
1908,2007-03-23 ,18.390000000000004,5.503333333333333,2007,82,8.0,18.390000000000004,10.0,18.390000000000004,13.195000000000002,14.195000000000002,5.195000000000002,4.195000000000002
1909,2007-03-24 ,19.763888888888893,11.409444444444444,2007,83,11.409444444444444,19.763888888888893,11.409444444444444,19.763888888888893,15.58666666666667,15.58666666666667,7.58666666666667,5.58666666666667
